schema,table_name,table_type,ordinal_position,column_name,data_type,is_nullable,column_default,comment
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,1,ID,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,2,CUSTOMER_NAME,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,3,PRACTICE_ODS_CODE,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,4,PRACTICE_NAME,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,5,EXTRACT_GROUP_NAME,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,6,DATA_SET_NAME,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,7,DATA_SET_VERSION,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,8,EXTRACT_GROUP,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,9,EXTRACT_DATE_TIME,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,10,FIRST_LOAD_FLAG,BOOLEAN,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,11,FILE_REGISTER_STATUS,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,12,FILE_REGISTER_END_DATE_TIME,TIMESTAMP_NTZ,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,13,PREPROCESSOR_STATUS,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,14,PREPROCESSOR_END_DATE_TIME,TIMESTAMP_NTZ,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,15,FILE_COMBINER_STATUS,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,16,FILE_COMBINER_END_DATE_TIME,TIMESTAMP_NTZ,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,17,VERSIONER_STATUS,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,18,VERSIONER_END_DATE_TIME,TIMESTAMP_NTZ,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,19,MASKER_STATUS,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,20,MASKER_END_DATE_TIME,TIMESTAMP_NTZ,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,21,COMMON_MODEL_STATUS,TEXT,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,22,COMMON_MODEL_END_DATE_TIME,TIMESTAMP_NTZ,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,23,TRANSMIT_FLAG,BOOLEAN,True,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,24,LDS_IS_DELETED,BOOLEAN,False,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,25,LDS_START_DATE_TIME,TIMESTAMP_NTZ,False,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,26,LAKEHOUSE_DATE_PROCESSED,DATE,False,,
MONITORING,BATCH_PROGRESS_SUMMARY,BASE TABLE,27,HIGH_WATERMARK_DATE_TIME,TIMESTAMP_NTZ,False,,
MONITORING,LDS_RELEASE_DETAILS,BASE TABLE,1,ID,TEXT,False,,
MONITORING,LDS_RELEASE_DETAILS,BASE TABLE,2,BATCH_PROGRESS_SUMMARY,TIMESTAMP_NTZ,True,,
MONITORING,LDS_RELEASE_DETAILS,BASE TABLE,3,COMMON_MODEL_LAST_TRANSMIT,TIMESTAMP_NTZ,True,,
MONITORING,LDS_RELEASE_DETAILS,BASE TABLE,4,LDS_IS_DELETED,BOOLEAN,False,,
MONITORING,LDS_RELEASE_DETAILS,BASE TABLE,5,LDS_START_DATE_TIME,TIMESTAMP_NTZ,False,,
MONITORING,LDS_RELEASE_DETAILS,BASE TABLE,6,LAKEHOUSE_DATE_PROCESSED,DATE,False,,
MONITORING,LDS_RELEASE_DETAILS,BASE TABLE,7,HIGH_WATERMARK_DATE_TIME,TIMESTAMP_NTZ,False,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,3,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,4,PRACTITIONER_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,5,ENCOUNTER_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,6,CLINICAL_STATUS,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,7,VERIFICATION_STATUS,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,8,CATEGORY,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,9,CLINICAL_EFFECTIVE_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,10,DATE_PRECISION_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,11,IS_REVIEW,BOOLEAN,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,12,MEDICATION_NAME,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,13,MULTI_LEX_ACTION,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,14,ALLERGY_INTOLERANCE_SOURCE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,15,AGE_AT_EVENT,NUMBER,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,16,AGE_AT_EVENT_BABY,NUMBER,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,17,AGE_AT_EVENT_NEONATE,NUMBER,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,18,DATE_RECORDED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,19,IS_CONFIDENTIAL,BOOLEAN,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,20,PERSON_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,21,LDS_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,22,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,23,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,24,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,25,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,26,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,27,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,28,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,29,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,30,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,31,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,ALLERGY_INTOLERANCE,BASE TABLE,32,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,3,ORGANISATION_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,4,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,5,PRACTITIONER_IN_ROLE_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,6,SCHEDULE_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,7,START_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,8,PLANNED_DURATION,NUMBER,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,9,ACTUAL_DURATION,NUMBER,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,10,APPOINTMENT_STATUS_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,11,PATIENT_WAIT,NUMBER,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,12,PATIENT_DELAY,NUMBER,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,13,DATE_TIME_BOOKED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,14,DATE_TIME_SENT_IN,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,15,DATE_TIME_LEFT,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,16,CANCELLED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,17,TYPE,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,18,AGE_AT_EVENT,NUMBER,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,19,AGE_AT_EVENT_BABY,NUMBER,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,20,AGE_AT_EVENT_NEONATE,NUMBER,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,21,BOOKING_METHOD_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,22,CONTACT_MODE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,23,IS_BLOCKED,BOOLEAN,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,24,NATIONAL_SLOT_CATEGORY_NAME,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,25,CONTEXT_TYPE,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,26,SERVICE_SETTING,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,27,NATIONAL_SLOT_CATEGORY_DESCRIPTION,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,28,CSDS_CARE_CONTACT_IDENTIFIER,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,29,PERSON_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,30,LDS_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,31,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,32,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,33,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,34,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,35,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,36,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,37,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,38,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,39,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,40,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,APPOINTMENT,BASE TABLE,41,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,3,APPOINTMENT_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,4,PRACTITIONER_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,5,LDS_END_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,6,LDS_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,7,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,8,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,9,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,10,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,11,LDS_RECORD_ID_USER,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,12,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,13,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,14,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,15,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,16,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,17,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,APPOINTMENT_PRACTITIONER,BASE TABLE,18,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,3,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,4,ENCOUNTER_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,5,PRACTITIONER_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,6,PARENT_OBSERVATION_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,7,CLINICAL_EFFECTIVE_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,8,DATE_PRECISION_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,9,RESULT_VALUE,FLOAT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,10,RESULT_VALUE_UNITS_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,11,RESULT_DATE,DATE,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,12,RESULT_TEXT,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,13,IS_PROBLEM,BOOLEAN,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,14,IS_REVIEW,BOOLEAN,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,15,PROBLEM_END_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,16,DIAGNOSTIC_ORDER_SOURCE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,17,AGE_AT_EVENT,NUMBER,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,18,AGE_AT_EVENT_BABY,NUMBER,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,19,AGE_AT_EVENT_NEONATE,NUMBER,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,20,EPISODICITY_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,21,IS_PRIMARY,BOOLEAN,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,22,DATE_RECORDED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,23,PERSON_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,24,LDS_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,25,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,26,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,27,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,28,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,29,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,30,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,31,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,32,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,33,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,34,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,DIAGNOSTIC_ORDER,BASE TABLE,35,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,3,PERSON_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,4,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,5,PRACTITIONER_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,6,APPOINTMENT_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,7,EPISODE_OF_CARE_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,8,SERVICE_PROVIDER_ORGANISATION_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,9,CLINICAL_EFFECTIVE_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,10,DATE_PRECISION_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,11,LOCATION,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,12,ENCOUNTER_SOURCE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,13,AGE_AT_EVENT,NUMBER,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,14,AGE_AT_EVENT_BABY,NUMBER,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,15,AGE_AT_EVENT_NEONATE,NUMBER,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,16,TYPE,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,17,SUB_TYPE,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,18,ADMISSION_METHOD,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,19,END_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,20,DATE_RECORDED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,21,LDS_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,22,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,23,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,24,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,25,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,26,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,27,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,28,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,29,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,30,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,31,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,ENCOUNTER,BASE TABLE,32,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,3,ORGANISATION_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,4,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,5,PERSON_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,6,EPISODE_TYPE_SOURCE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,7,EPISODE_STATUS_SOURCE_CONCEPT_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,8,EPISODE_OF_CARE_START_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,9,EPISODE_OF_CARE_END_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,10,CARE_MANAGER_PRACTITIONER_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,11,LDS_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,12,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,13,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,14,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,15,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,16,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,17,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,18,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,19,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,20,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,21,LDS_LAKEHOUSE_DATE_PROCESSED,DATE,True,,
OLIDS_COMMON,EPISODE_OF_CARE,BASE TABLE,22,LDS_LAKEHOUSE_DATETIME_UPDATED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,FLAG,BASE TABLE,1,LDS_RECORD_ID,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,2,ID,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,3,PERSON_ID,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,4,PATIENT_ID,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,5,EFFECTIVE_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,FLAG,BASE TABLE,6,EXPIRED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,FLAG,BASE TABLE,7,IS_ACTIVE,BOOLEAN,True,,
OLIDS_COMMON,FLAG,BASE TABLE,8,FLAG_TEXT,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,9,LDS_ID,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,10,LDS_BUSINESS_KEY,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,11,LDS_DATASET_ID,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,12,LDS_CDM_EVENT_ID,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,13,LDS_VERSIONER_EVENT_ID,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,14,RECORD_OWNER_ORGANISATION_CODE,TEXT,True,,
OLIDS_COMMON,FLAG,BASE TABLE,15,LDS_DATETIME_DATA_ACQUIRED,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,FLAG,BASE TABLE,16,LDS_INITIAL_DATA_RECEIVED_DATE,TIMESTAMP_NTZ,True,,
OLIDS_COMMON,FLAG,BASE TABLE,17,LDS_IS_DELETED,BOOLEAN,True,,
OLIDS_COMMON,FLAG,BASE TABLE,18,LDS_START_DATE_TIME,TIMESTAMP_NTZ,True,,
